owner,target,kind,member,source,line,evidence
mx.managers.OverlappedWindows,mx.managers.SystemManager,qualified-call,activate,__Packages/mx/managers/OverlappedWindows.as,160,mx.managers.SystemManager.activate(f);
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,164,var _loc3_ = mx.managers.SystemManager.forms.length;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,169,if(mx.managers.SystemManager.forms[_loc1_] == f)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,171,if(mx.managers.SystemManager.form == f)
mx.managers.OverlappedWindows,mx.managers.SystemManager,qualified-call,deactivate,__Packages/mx/managers/OverlappedWindows.as,173,mx.managers.SystemManager.deactivate(f);
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,175,"mx.managers.SystemManager.forms.splice(_loc1_,1);"
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,186,mx.managers.SystemManager.checkIdle = mx.managers.OverlappedWindows.checkIdle;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,187,mx.managers.SystemManager.__addEventListener = mx.managers.OverlappedWindows.__addEventListener;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,188,mx.managers.SystemManager.__removeEventListener = mx.managers.OverlappedWindows.__removeEventListener;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,189,mx.managers.SystemManager.onMouseDown = mx.managers.OverlappedWindows.onMouseDown;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,190,mx.managers.SystemManager.onMouseMove = mx.managers.OverlappedWindows.onMouseMove;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,191,mx.managers.SystemManager.onMouseUp = mx.managers.OverlappedWindows.onMouseUp;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,192,mx.managers.SystemManager.activate = mx.managers.OverlappedWindows.activate;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,193,mx.managers.SystemManager.deactivate = mx.managers.OverlappedWindows.deactivate;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,194,mx.managers.SystemManager.addFocusManager = mx.managers.OverlappedWindows.addFocusManager;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,195,mx.managers.SystemManager.removeFocusManager = mx.managers.OverlappedWindows.removeFocusManager;
mx.managers.SystemManager,mx.events.EventDispatcher,qualified-call,initialize,__Packages/mx/managers/SystemManager.as,32,mx.events.EventDispatcher.initialize(mx.managers.SystemManager);
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,reference,,__Packages/mx/skins/halo/Defaults.as,12,static var CSSStyleDeclarationDependency = mx.styles.CSSStyleDeclaration;
mx.skins.halo.Defaults,mx.core.ext.UIObjectExtensions,reference,,__Packages/mx/skins/halo/Defaults.as,13,static var UIObjectExtensionsDependency = mx.core.ext.UIObjectExtensions;
mx.skins.halo.Defaults,mx.core.UIObject,reference,,__Packages/mx/skins/halo/Defaults.as,14,static var UIObjectDependency = mx.core.UIObject;
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,59,_loc2_ = _global.styles.ScrollSelectList = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,63,_loc2_ = _global.styles.ComboBox = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,65,_loc2_ = _global.styles.NumericStepper = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,67,_loc2_ = _global.styles.RectBorder = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.core.UIComponent,reference,,__Packages/mx/skins/halo/Defaults.as,81,mx.core.UIComponent.prototype.origBorderStyles = _loc4_;
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,83,_loc3_ = _global.styles.TextInput = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,87,_loc3_ = _global.styles.Window = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,89,_loc3_ = _global.styles.windowStyles = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,91,_loc3_ = _global.styles.dataGridStyles = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,93,_loc3_ = _global.styles.Alert = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,95,_loc3_ = _global.styles.ScrollView = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,97,_loc3_ = _global.styles.View = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,99,_loc3_ = _global.styles.ProgressBar = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,102,_loc3_ = _global.styles.AccordionHeader = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,105,_loc3_ = _global.styles.Accordion = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,112,_loc3_ = _global.styles.DateChooser = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,115,_loc3_ = _global.styles.CalendarLayout = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,119,_loc3_ = _global.styles.WeekDayStyle = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,124,_loc3_ = _global.styles.TodayStyle = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/skins/halo/Defaults.as,126,_loc3_ = _global.styles.HeaderDateText = new mx.styles.CSSStyleDeclaration();
mx.skins.halo.Defaults,mx.core.ext.UIObjectExtensions,qualified-call,Extensions,__Packages/mx/skins/halo/Defaults.as,220,mx.core.ext.UIObjectExtensions.Extensions();
mx.skins.halo.Defaults,mx.core.UIObject,reference,,__Packages/mx/skins/halo/Defaults.as,222,mx.core.UIObject.prototype.drawRoundRect = mx.skins.halo.Defaults.prototype.drawRoundRect;
mx.skins.halo.FocusRect,mx.skins.SkinElement,inheritance,,__Packages/mx/skins/halo/FocusRect.as,3,class mx.skins.halo.FocusRect extends mx.skins.SkinElement
mx.skins.halo.FocusRect,mx.skins.halo.Defaults,reference,,__Packages/mx/skins/halo/FocusRect.as,23,static var DefaultsDependency = mx.skins.halo.Defaults;
mx.skins.halo.FocusRect,mx.core.UIComponent,reference,,__Packages/mx/skins/halo/FocusRect.as,24,static var UIComponentDependency = mx.core.UIComponent;
mx.skins.halo.FocusRect,mx.core.UIComponent,reference,,__Packages/mx/skins/halo/FocusRect.as,110,mx.core.UIComponent.prototype.drawFocus = function(focused)
mx.skins.halo.FocusRect,mx.managers.DepthManager,reference,,__Packages/mx/skins/halo/FocusRect.as,124,"_loc2_ = this._parent.createChildAtDepth(""FocusRect"",mx.managers.DepthManager.kTop);"
mx.skins.halo.FocusRect,mx.core.UIComponent,reference,,__Packages/mx/skins/halo/FocusRect.as,142,mx.core.UIComponent.prototype.adjustFocusRect = function()
mx.skins.halo.FocusRect,mx.core.UIComponent,reference,,__Packages/mx/skins/halo/FocusRect.as,153,TextField.prototype.drawFocus = mx.core.UIComponent.prototype.drawFocus;
mx.skins.halo.FocusRect,mx.core.UIComponent,reference,,__Packages/mx/skins/halo/FocusRect.as,154,TextField.prototype.adjustFocusRect = mx.core.UIComponent.prototype.adjustFocusRect;
mx.skins.halo.FocusRect,mx.skins.halo.Defaults,reference,,__Packages/mx/skins/halo/FocusRect.as,155,mx.skins.halo.FocusRect.prototype.drawRoundRect = mx.skins.halo.Defaults.prototype.drawRoundRect;
mx.styles.CSSSetStyle,mx.styles.CSSStyleDeclaration,reference,,__Packages/mx/styles/CSSSetStyle.as,11,static var CSSStyleDeclarationDependency = mx.styles.CSSStyleDeclaration;
mx.styles.CSSSetStyle,mx.styles.StyleManager,reference,,__Packages/mx/styles/CSSSetStyle.as,18,if(mx.styles.StyleManager.TextStyleMap[styleProp] != undefined)
mx.styles.CSSSetStyle,mx.styles.StyleManager,qualified-call,getColorName,__Packages/mx/styles/CSSSetStyle.as,24,newValue = mx.styles.StyleManager.getColorName(newValue);
mx.styles.CSSSetStyle,mx.styles.StyleManager,qualified-call,isColorStyle,__Packages/mx/styles/CSSSetStyle.as,42,if(mx.styles.StyleManager.isColorStyle(styleProp))
mx.styles.CSSSetStyle,mx.styles.StyleManager,qualified-call,getColorName,__Packages/mx/styles/CSSSetStyle.as,46,newValue = mx.styles.StyleManager.getColorName(newValue);
mx.styles.CSSSetStyle,mx.styles.StyleManager,reference,,__Packages/mx/styles/CSSSetStyle.as,55,_loc7_ = mx.styles.StyleManager.colorNames.haloBlue;
mx.styles.CSSSetStyle,mx.styles.StyleManager,reference,,__Packages/mx/styles/CSSSetStyle.as,56,_loc6_ = mx.styles.StyleManager.colorNames.haloGreen;
mx.styles.CSSSetStyle,mx.styles.StyleManager,reference,,__Packages/mx/styles/CSSSetStyle.as,57,_loc8_ = mx.styles.StyleManager.colorNames.haloOrange;
mx.styles.CSSSetStyle,mx.styles.StyleManager,qualified-call,getColorName,__Packages/mx/styles/CSSSetStyle.as,85,newValue = mx.styles.StyleManager.getColorName(newValue);
mx.styles.CSSSetStyle,mx.styles.StyleManager,qualified-call,isColorStyle,__Packages/mx/styles/CSSSetStyle.as,214,if(mx.styles.StyleManager.isColorStyle(styleProp))
mx.styles.CSSSetStyle,mx.styles.StyleManager,qualified-call,getColorName,__Packages/mx/styles/CSSSetStyle.as,218,newValue = mx.styles.StyleManager.getColorName(newValue);
mx.styles.CSSSetStyle,mx.styles.StyleManager,reference,,__Packages/mx/styles/CSSSetStyle.as,227,_loc10_ = mx.styles.StyleManager.colorNames.haloBlue;
mx.styles.CSSSetStyle,mx.styles.StyleManager,reference,,__Packages/mx/styles/CSSSetStyle.as,228,_loc9_ = mx.styles.StyleManager.colorNames.haloGreen;
mx.styles.CSSSetStyle,mx.styles.StyleManager,reference,,__Packages/mx/styles/CSSSetStyle.as,229,_loc11_ = mx.styles.StyleManager.colorNames.haloOrange;
mx.styles.CSSSetStyle,mx.styles.StyleManager,qualified-call,getColorName,__Packages/mx/styles/CSSSetStyle.as,275,newValue = mx.styles.StyleManager.getColorName(newValue);
mx.styles.CSSSetStyle,mx.styles.StyleManager,qualified-call,isInheritingStyle,__Packages/mx/styles/CSSSetStyle.as,286,"if(mx.styles.StyleManager.isInheritingStyle(styleProp) || styleProp == ""styleName"")"
mx.styles.CSSSetStyle,mx.styles.CSSStyleDeclaration,reference,,__Packages/mx/styles/CSSSetStyle.as,308,mx.styles.CSSStyleDeclaration.prototype.setStyle = _loc3_._setStyle;
mx.styles.CSSStyleDeclaration,mx.styles.CSSTextStyles,reference,,__Packages/mx/styles/CSSStyleDeclaration.as,7,static var CSSTextStylesDependency = mx.styles.CSSTextStyles;
mx.styles.CSSStyleDeclaration,mx.styles.StyleManager,reference,,__Packages/mx/styles/CSSStyleDeclaration.as,18,for(_loc2_ in mx.styles.StyleManager.TextFormatStyleProps)
mx.styles.CSSStyleDeclaration,mx.styles.StyleManager,reference,,__Packages/mx/styles/CSSStyleDeclaration.as,20,if(bAll || mx.styles.StyleManager.TextFormatStyleProps[_loc2_])
mx.styles.CSSStyleDeclaration,mx.styles.StyleManager,qualified-call,getColorName,__Packages/mx/styles/CSSStyleDeclaration.as,46,var _loc3_ = mx.styles.StyleManager.getColorName(_loc2_);
mx.styles.CSSStyleDeclaration,mx.styles.CSSTextStyles,qualified-call,addTextStyles,__Packages/mx/styles/CSSStyleDeclaration.as,51,"mx.styles.CSSTextStyles.addTextStyles(mx.styles.CSSStyleDeclaration.prototype,true);"
NitromeGame,com.nitrome.util.MD5,constructor,,__Packages/NitromeGame.as,80,var _loc3_ = new com.nitrome.util.MD5();
PirateFont,mx.core.UIComponent,inheritance,,__Packages/PirateFont.as,3,class PirateFont extends mx.core.UIComponent
DangleFont.as,DangleFont,reference,,DangleFont.as,3,"Object.registerClass(""DangleFont"",DangleFont);"
DoInitAction.as,mx.managers.FocusManager,reference,,DoInitAction.as,3,"Object.registerClass(""FocusManager"",mx.managers.FocusManager);"
DoInitAction.as,mx.managers.FocusManager,reference,,DoInitAction.as,6,"_root.createClassObject(mx.managers.FocusManager,""focusManager"",mx.managers.DepthManager.highestDepth--);"
DoInitAction.as,mx.managers.DepthManager,reference,,DoInitAction.as,6,"_root.createClassObject(mx.managers.FocusManager,""focusManager"",mx.managers.DepthManager.highestDepth--);"
frame_121/DoAction.as,com.nitrome.throwgame.Controller,qualified-call,startGame,frame_121/DoAction.as,2,"com.nitrome.throwgame.Controller.startGame(this,raw);"
frame_2/DoAction.as,NitromeGame,constructor,,frame_2/DoAction.as,140,_root.ng = new NitromeGame();
PirateFont.as,PirateFont,reference,,PirateFont.as,3,"Object.registerClass(""PirateFont"",PirateFont);"
